DRIV-INDU,DRIVER INDUSTRIAL,,COMPSET1
DRUM,DRUM,,COMPSET1
DST,DAUERMAGNET-SYSTEM TECHNIK GmbH,,COMPSET1
DUAL-LITE,DUAL-LITE,,COMPSET1
DUAL-V,DUAL-V,,COMPSET1
DUBOIS,DUBOIS CHEMICAL,,COMPSET1
DUCON,DUCON,,COMPSET1
DUCT-O-WIRE,DUCT-O-WIRE (FESTOON SYSTEMS),,COMPSET1
DUFF-NORTON,DUFF NORTON,,COMPSET1
DUMAR,DUMAR,,COMPSET1
DUPAGE,DUPAGE PRODUCTS GROUP,,COMPSET1
DUPLICOLOR,DUPLI-COLOR,,COMPSET1
DUPLOMATIC,DUPLOMATIC,,COMPSET1
DUPONT,DUPONT,,COMPSET1
DURA-FLUI,DURABLA FLUID TECH,,COMPSET1
DURA-SHIELD,DURA-SHIELD,,COMPSET1
DURACELL,DURACELL,,COMPSET1
DURAGAURD,DURAGAURD,,COMPSET1
DURAGUARD,DURAGUARD,,COMPSET1
DURALINE,DURALINE,,COMPSET1
DURALL,DURALL,,COMPSET1
DURAN,DURAN,,COMPSET1
DURANT,DURANT TOOL COMPANY,,COMPSET1
DURAPOWER,DURAPOWER PRODUCTS INC.,,COMPSET1
DURATECH,DURATECH (CANSEL),,COMPSET1
DURAVALVE,DURAVALVE,,COMPSET1
DURAVENT,DURAVENT,,COMPSET1
DURLON,DURLON,,COMPSET1
DURO-FLOW,DURO-FLOW,,COMPSET1
DUROTHANE,DUROTHANE,,COMPSET1
DUROVAC,DUROVAC INDUSTRIAL VACUUMS,,COMPSET1
DUST-FREE-PC,DUST FREE PC,,COMPSET1
DUSTBANE,DUSTBANE (TRACKER),,COMPSET1
DUSTSHIELD,DUSTSHIELD,,COMPSET1
DUTEC,DUTEC,,COMPSET1
DUTT-LAIN,DUTTON-LAINSON CO.,,COMPSET1
DV-SYSTEMS,DEVAIR/DEVILBISS/DV SYSTEMS,,COMPSET1
DWYE-INST,DWYER INSTRUMENTS,,COMPSET1
DYKEM,DYKEM,,COMPSET1
DYNA-AIR,DYNAMIC AIR CONVEYING SYSTEMS,,COMPSET1
DYNA-FILT,DYNAMIC FILTRATION,,COMPSET1
DYNA-FLUI,DYNAMIC FLUID,,COMPSET1
DYNA-REAS,DYNAMICS RESEARCH,,COMPSET1
DYNA-SAFE,DYNAMIC SAFETY INTERNATIONAL,,COMPSET1
DYNA-SYST,DYNA SYSTEMS,,COMPSET1
DYNABRADE,DYNABRADE,,COMPSET1
DYNACO,DYNACO ENTREMATIC,,COMPSET1
DYNACON,DYNACON INC.,,COMPSET1
DYNACORP,DYNACORP,,COMPSET1
DYNAFLUX,DYNAFLUX,,COMPSET1
DYNALINE,DYNALINE INDUSTRIES,,COMPSET1
DYNAPAR,DYNAPAR,,COMPSET1
DYNAQUIP,DYNAQUIP,,COMPSET1
DYNATECH,DYNATECT,,COMPSET1
DYNATEX,DYNATEX INC,,COMPSET1
DYNESCO,DYNESCO,,COMPSET1
DYNEX-RIVETT,DYNEX RIVETT,,COMPSET1
DYNISCO,DYNISCO,,COMPSET1
DYSON,DYSON,,COMPSET1
DYTON,DYTON,,COMPSET1
DZ-TRAN,DZ TRANSMISSIONI,,COMPSET1
E+E-ELEK,E+E ELEKTRONIK,,COMPSET1
E-A-R,E-A-R,,COMPSET1
E-DRIVE,"E DRIVE DESIGN, INC",,COMPSET1
E-T-A-CIRC,E-T-A CIRCUIT BREAKERS LTD,,COMPSET1
E-Z-LOK,E-Z LOK,,COMPSET1
E-ZLOK,E-Z LOK,,COMPSET1
E.MC,E.MC GROUP (EMC MCAHINERY),,COMPSET1
EAGL-ALLO,EAGLE ALLOY LTD,,COMPSET1
EAGL-HYDR,EAGLE HYDRAULIC COMPONENTS,,COMPSET1
EAGL-MACH,EAGLE MACHINERY,,COMPSET1
EAGLE-BELT,EAGLE BELT,,COMPSET1
EARTHTRONICS,EARTHTRONICS (EARTH BULB),,COMPSET1
EAST-INST,EASTERN INSTRUMENTS,,COMPSET1
EASY-HEAT,EASY HEAT,,COMPSET1
EASY-LASE,EASY-LASER,,COMPSET1
EASYBAR,EASYBAR LUBE,,COMPSET1
EATON,EATON HYDRAULICS,,COMPSET1
EBARA,EBARA FLUID HANDLING (PUMPS),,COMPSET1
EBC,EBC,,COMPSET1
EBER-MANU,EBERHARD MANUFACTURING,,COMPSET1
EBERLE,EBERLE,,COMPSET1
EBM-PAPST,EBM PAPST INC,,COMPSET1
EBS-INKJET,EBS INKJET SYSTEMS,,COMPSET1
ECLECTIC,"ECLECTIC PRODUCTS, INC. (EPI)",,COMPSET1
ECLI-MAGN,ECLIPSE MAGNETICS,,COMPSET1
ECLIPSE,"ECLIPSE, INC.",,COMPSET1
ECO-BEAR,Eco Bearings AS,,COMPSET1
ECO-ENVI,ECO ENVIRONMENTAL,,COMPSET1
ECOBEE,ECOBEE,,COMPSET1
ECON-FUSE,ECONOMY FUSE,,COMPSET1
ECONOLINE,ECONOLINE,,COMPSET1
ECONOMOS,ECONOMOS,,COMPSET1
ECOSORB,ECOSORB,,COMPSET1
EDA,EDA,,COMPSET1
EDISON,EDISON,,COMPSET1
EDWA-SIGN,EDWARDS SIGNAL,,COMPSET1
EFD,EFD,,COMPSET1
EFDYN,EFDYN,,COMPSET1
EFSON,EFSON,,COMPSET1
EIKO-LTD,EIKO LIMITED,,COMPSET1
EJ-BARTELLS,EJ-BARTELLS,,COMPSET1
EKLIND,EKLIND,,COMPSET1
EL-HARLEY,E.L. HARLEY INC.,,COMPSET1
EL-O-MATIC,EL-O-MATIC,,COMPSET1
ELAFLEX,ELAFLEX,,COMPSET1
ELASTOSIL,ELASTOSIL,,COMPSET1
ELCEE,Elcee,,COMPSET1
ELDON-WATER,ELDON WATER,,COMPSET1
ELDRA,Eldra,,COMPSET1
ELEC-CLEA,ELECTRIC CLEANER COMPANY,,COMPSET1
ELEC-CORP,ELECTRONICS CORPORATION OF AMERICA,,COMPSET1
ELEC-DISP,ELECTRONIC DISPLAYS,,COMPSET1
ELEC-KOND,ELECTRONICON KONDENSATOREN,,COMPSET1
ELEC-LUBE,ATS ELECTRO-LUBE INTERNATIONAL,,COMPSET1
ELEC-NUME,ELECTRO-NUMERICS,,COMPSET1
ELEC-STAT,ELECTRO STATIC TECHNOLOGY,,COMPSET1
ELECTRI-FLEX,ELECTRI-FLEX,,COMPSET1
ELECTRIPRO,"ELECTRIPRO, INC",,COMPSET1
ELECTRO-AIR,ELECTRO-AIR,,COMPSET1
ELECTRODRIVE,ELECTRODRIVES LTD,,COMPSET1
ELECTROMATIC,ELECTROMATIC,,COMPSET1
ELECTROMECH,ELECTROMECHANICA (EM)CNTD,,COMPSET1
ELECTROTEK,ELECTROTEK,,COMPSET1
ELEK-DRIV,ELEKTRO DRIVE,,COMPSET1
ELEK-MASC,ELEKTRO-MASCHINEN-ZENTRALE GMBH,,COMPSET1
ELEK-TAIL,ELEKTRA TAILFINGEN (EE CONTROLS),,COMPSET1
ELEKTROR,ELEKTROR,,COMPSET1
ELESA-GANT,ELESA+GANTER,,COMPSET1
ELITE,ELITE,,COMPSET1
ELK-GROV,ELK GROOVE VILLAGE,,COMPSET1
ELKOR,ELKOR TECHNOLOGIES,,COMPSET1
ELLIOTT,ELLIOTT TOOL,,COMPSET1
ELLIS-MANU,ELLIS MANUFACTURING CO.,,COMPSET1
ELLISON,ELLISON SENSOR INT'L,,COMPSET1
ELO-MATIC,ELO-MATIC,,COMPSET1
ELSI,ELSI S.R.L.,,COMPSET1
ELSTER,ELSTER AMCO WATER,,COMPSET1
ELTA-FANS,ELTA FANS,,COMPSET1
ELTAKO,ELTAKO ELECTRONICS,,COMPSET1
ELTRA,ELTRA SENSING TECHNOLOGY,,COMPSET1
ELVEX,ELVEX,,COMPSET1
ELWOOD-CORP,ELWOOD-CORP,,COMPSET1
EMERGI-LITE,EMERGI-LITE,,COMPSET1
EMERSON,EMERSON,,COMPSET1
EMHART,EMHART TEKNOLOGIES,,COMPSET1
EMPLEX,EMPLEX,,COMPSET1
EMPRO,EMPRO,,COMPSET1
EMT-INTE,EMT INTERNATIONAL,,COMPSET1
EMX-INDU,EMX INDUSTRIES,,COMPSET1
EN-MOTOR,EN MOTORS,,COMPSET1
ENCAPSULITE,ENCAPSULITE INTERNATIONAL,,COMPSET1
ENCO-PROD,ENCODER PRODUCTS COMPANY,,COMPSET1
ENCON,ENCON,,COMPSET1
END-ARMA,END-Armaturen GmbH & Co. KG,,COMPSET1
ENDR-HAUS,ENDRESS HAUSSER,,COMPSET1
ENER-EFFI,ENERGY EFFICIENT LIGHTING CO.,,COMPSET1
ENERCO,ENERCO,,COMPSET1
ENERCON,ENERCON INDUSTRIES CORP,,COMPSET1
ENERGIZER,ENERGIZER,,COMPSET1
ENERGREEN,ENERGREEN TECHNOLOGIES,,COMPSET1
ENERPAC,ENERPAC,,COMPSET1
ENERTROLS,ENERTROLS,,COMPSET1
ENFI-TECH,ENFIELD TECHNOLOGIES,,COMPSET1
ENFM,ENFM,,COMPSET1
ENFO-SOUN,ENFORCER SOUND PRODUCTS,,COMPSET1
ENGI-ABRA,ENGINEERED ABRASIVES,,COMPSET1
ENGI-AIR,ENGINEERED AIR,,COMPSET1
ENGINAIRE,ENGINAIRE,,COMPSET1
ENGL-ELEC,ENGLISH ELEC,,COMPSET1
ENIDINE,ENIDINE,,COMPSET1
ENPAC,ENPAC CORP,,COMPSET1
ENSALCO,ENSALCO,,COMPSET1
ENTRELEC,ENTRELEC,,COMPSET1
ENVIROGARD,ENVIROGARD,,COMPSET1
ENVIROPAK,ENVIROPAK,,COMPSET1
EPOKE,EPOKE,,COMPSET1
EPOXYLITE,EPOXYLITE,,COMPSET1
EPPS,EPPS PRODUCTS,,COMPSET1
EPSON,EPSON,,COMPSET1
EQUUS,EQUUS,,COMPSET1
EQUUSTEK,EQUUSTEK SOLUTIONS,,COMPSET1
EREMA,EREMA,,COMPSET1
ERGODYNE,ERGODYNE,,COMPSET1
ERHA-LEIM,ERHARDT + LEIMER GmbH,,COMPSET1
ERICO,ERICO,,COMPSET1
ERICSON,ERICSON MANUFACTURING CO,,COMPSET1
ERIEZ,ERIEZ,,COMPSET1
ERNST-FLOW,ERNST FLOW INDUSTRIES,,COMPSET1
ERSKINE,ERSKINE (INLAND KENWORTH),,COMPSET1
ESAB,ESAB,,COMPSET1
ESBELT,"Esbelt, S.A.",,COMPSET1
ESCO,ESCO,,COMPSET1
ESITRON,ESITRON,,COMPSET1
ESMAKSAN,ESMAKSAN ESER MACHINE INDUSTRY,,COMPSET1
ESSCO,ESSCO,,COMPSET1
ESSENTRA,ESSENTRA,,COMPSET1
ESSEX-FLUID,ESSEX FLUID CONTROLS,,COMPSET1
ESSO,ESSO (IMPERIAL OIL),,COMPSET1
ESTE-ANGU,ESTERLINE ANGUS,,COMPSET1
ESTEAM,ESTEAM,,COMPSET1
ETI-POWER,ETI POWER,,COMPSET1
ETI-SYST,ETI SYSTEMS,,COMPSET1
ETLI-DANI,ETLIN DANIELS,,COMPSET1
EUCHNER,EUCHNER,,COMPSET1
EUCLID,EUCLID-HITACHI,,COMPSET1
EUPEN,Eupen Cable,,COMPSET1
EUREKA,EUREKA,,COMPSET1
EURO-CHES,EUROTHERM CHESSELL,,COMPSET1
EURO-INDU,EUROPEAN INDUSTRIAL PRODUCTS,,COMPSET1
EURO-TECH,EURO-TECH SERVICES LTD,,COMPSET1
EUROLUX,Eurolux,,COMPSET1
EUROPA,EUROPA,,COMPSET1
EUROTHERM,EUROTHERM,,COMPSET1
EUTE-INST,EUTECH INSTRUMENTS,,COMPSET1
EVASSER,EVASSER,,COMPSET1
EVER-TITE,EVER-TITE,,COMPSET1
EVERBILT,EVERBILT,,COMPSET1
EVERCRAFT,EVERCRAFT,,COMPSET1
EVEREADY,EVEREADY,,COMPSET1
EVERETT,EVERETT INDUSTRIES,,COMPSET1
EVERFLOW,EVERFLOW SUPPLIES INC.,,COMPSET1
EWO-STUT,EWO-STUTTGART,,COMPSET1
EXAIR,EXAIR,,COMPSET1
EXCE-FOUN,EXCEL FOUNDRY & MACHINE,,COMPSET1
EXCELINE,EXCELINE,,COMPSET1
EXERGEN,EXERGEN,,COMPSET1
EXITRONIX,EXITRONIX,,COMPSET1
EXOR,EXOR CORP,,COMPSET1
EXTECH,EXTECH,,COMPSET1
EXTR-ELEC,EXTRON ELECTRONICS,,COMPSET1
EXTR-PACK,EXTRACT-O-PACK,,COMPSET1
EXXON,EXXON,,COMPSET1
EYE-LIGHT,EYE LIGHTING INTERNATIONAL,,COMPSET1
EZ-GO,EZ-GO,,COMPSET1
EZBO,EZ BOX OPENER,,COMPSET1
EZE-LAP,EZE LAP,,COMPSET1
FABCO,FABCO INC.,,COMPSET1
FABENCO,FABENCO INC.,,COMPSET1
FABORY,Fabory,,COMPSET1
FABRI-V,FABRI-V,,COMPSET1
FAFNIR,FAFNIR,,COMPSET1
FAG,FAG,,COMPSET1
FAGOR,FAGOR AUTOMATION,,COMPSET1
FAIFILTRI,FAIFILTRI,,COMPSET1
FAIR-RITE,FAIR-RITE PRODUCTS CORP,,COMPSET1
FAIRCHILD,FAIRCHILD,,COMPSET1
FAIRLINE,FAIRLINE,,COMPSET1
FAIRVIEW,FAIRVIEW,,COMPSET1
FALC-SAFE,FALCON SAFETY,,COMPSET1
FALK,FALK,,COMPSET1
FAMOSTAR,Famostar emergency lighting BV,,COMPSET1
FAN-EQUI,FAN EQUIPMENT COMPANY,,COMPSET1
FARRIS,FARRIS,,COMPSET1
FARVAL,FARVAL,,COMPSET1
FASCO,FASCO,,COMPSET1
FAST-TECH,FASTENING TECHNOLOGY,,COMPSET1
FAULT,FAULTLESS CASTERS,,COMPSET1
FCI-BURN,FCI BURNDY,,COMPSET1
FEAT-LITE,FEATHER LITE INDUSTRIES,,COMPSET1
FEDE-MOG,FEDERAL MOGUL (FEL-PRO BRAND),,COMPSET1
FEDE-PACI,FEDERAL PACIFIC ELECTRIC COMPANY,,COMPSET1
FEDE-PION,FEDERAL PIONEER,,COMPSET1
FEDE-SIGN,FEDERAL SIGNAL,,COMPSET1
FEECO,FEECO INTERNATIONAL INC,,COMPSET1
FEIT-ELEC,FEIT ELECTRIC,,COMPSET1
FELLER,FELLER ENGINEERING,,COMPSET1
FELTON,FELTON,,COMPSET1
FENDALL,FENDALL,,COMPSET1
FENDER,FENDER,,COMPSET1
FENN-DRIV,FENNER DRIVES,,COMPSET1
FENN-DUNL,FENNER DUNLOP,,COMPSET1
FENWAL,FENWAL,,COMPSET1
FERNCO,FERNCO,,COMPSET1
FERNER,FERNER,,COMPSET1
FERNO,FERNO,,COMPSET1
FERR-SHAW,FERRAZ-SHAWMUT,,COMPSET1
FESTO,FESTO,,COMPSET1
FETTEROLF,FETTEROLF,,COMPSET1
FFE-MINE,FFE MINERALS CANADA,,COMPSET1
FIBERBUILT,FIBERBUILT MFG INC.,,COMPSET1
FIBOX,FIBOX INC.,,COMPSET1
FIBRE-METAL,FIBRE-METAL,,COMPSET1
FIBREX,"FIBREX INSULATIONS, INC.",,COMPSET1
FIFE,FIFE,,COMPSET1
FIL-TREK,FIL-TREK CORP,,COMPSET1
FILL-RITE,FILL RITE,,COMPSET1
FILT-SOLU,FILTER SOLUTIONS INC,,COMPSET1
FILTERFAB,FILTERFAB,,COMPSET1
FILTERLAB,FILTERLAB INCORPORATED,,COMPSET1
FILTREC,FILTREC,,COMPSET1
FINDER,FINDER,,COMPSET1
FING-CONT,FINGER CONTROLS INTL,,COMPSET1
FINI-THOM,FINISH THOMPSON,,COMPSET1
FIRE-SPRI,FIREMATIC SPRINKLER DEVICES INCORPORATED,,COMPSET1
FIREBALL,FIREBALL,,COMPSET1
FIRESTONE,FIRESTONE,,COMPSET1
FIREYE,FIREYE,,COMPSET1
FIROMATIC,FIROMATIC,,COMPSET1
FISC-PORT,FISCHER PORTER,,COMPSET1
FISCHBACH,FISCHBACH,,COMPSET1
FISCHER,FISCHER,,COMPSET1
FISH-LUDL,FISHER-LUDLOW,,COMPSET1
FISH-PIER,FISHER PIERCE,,COMPSET1
FISH-PORT,FISHER & PORTER,,COMPSET1
FISH-ROBE,FISHER ROBERTSON,,COMPSET1
FISHER,FISHER,,COMPSET1
FIVE-NORT,NORTH AMERICAN MANUFACTURING COMPANY,,COMPSET1
FLAGRO,FLAGRO,,COMPSET1
FLAIRLINE,FLAIRLINE,,COMPSET1
FLAKTWOODS,FLAKTWOODS,,COMPSET1
FLAN-WIZAR,FLANGE WIZARD TOOLS,,COMPSET1
FLECK,FLECK,,COMPSET1
FLEETGUARD,FLEETGUARD,,COMPSET1
FLENDER,FLENDER,,COMPSET1
FLEX-CABLE,FLEX CABLE,,COMPSET1
FLEX-CONC,FLEXO CONCEPTS,,COMPSET1
FLEX-CORE,FLEX-CORE,,COMPSET1
FLEX-KLEEN,FLEX KLEEN,,COMPSET1
FLEX-LACI,FLEXIBLE STEEL LACING CO.,,COMPSET1
FLEXALINE,FLEXALINE,,COMPSET1
FLEXAUST,FLEXAUST,,COMPSET1
FLEXCARB,FLEXCARB,,COMPSET1
FLEXCO,FLEXCO,,COMPSET1
FLEXION,FLEXION,,COMPSET1
FLEXITALLIC,FLEXITALLIC,,COMPSET1
FLEXONICS,FLEXONICS,,COMPSET1
FLEXOVIT,FLEXOVIT,,COMPSET1
FLEXTRAL,FLEXTRAL,,COMPSET1
FLIR,FLIR,,COMPSET1
FLO-PAK,FLO PAK,,COMPSET1
FLO-TITE,"FLO-TITE, INC",,COMPSET1
FLOR-PNEU,FLORIDA-PNEUMATIC MANUFACTURING (UNIVERSAL TOOL),,COMPSET1
FLOTEC,FLOTEC,,COMPSET1
FLOW+,FLOW+,,COMPSET1
FLOW-EZY,FLOW EZY FILTERS,,COMPSET1
FLOW-METER,FLOW METER,,COMPSET1
FLOWCHEM,FLOWCHEM,,COMPSET1
FLOWGUARD,FLOWGUARD,,COMPSET1
FLOWLINE,FLOWLINE,,COMPSET1
FLOWMATIC,FLOWMATIC,,COMPSET1
FLOWMAX,FLOWMAX,,COMPSET1
FLOWSERVE,FLOWSERVE,,COMPSET1
FLSMIDTH,FLSMIDTH EXCEL CRUSHER TECHNOLOGIES,,COMPSET1
FLUI-ENGI,"FLUID ENGINEERING, INC.",,COMPSET1
FLUKE,FLUKE,,COMPSET1
FLUX-PUMP,FLUX PUMP,,COMPSET1
FLYGT,FLYGT,,COMPSET1
FMC,FMC,,COMPSET1
FMC-TECH,FMC TECHNOLOGIES,,COMPSET1
FMS-TECH,FMS TECHNOLOGY (FMS FORCE MEASURING),,COMPSET1
FMT ELEMENT,FMT ELEMENT,,COMPSET1
FNW,FNW VALVES,,COMPSET1
FOOTE-JONES,FOOTE-JONES,,COMPSET1
FORB-MARS,FORBES MARSHALL,,COMPSET1
FORB-SIEG,FORBO SIEGLING,,COMPSET1
FORC-CONT,FORCE CONTROL,,COMPSET1
FORD,FORD METER BOX,,COMPSET1
FORM-QUAL,FORMAT Professional Quality,,COMPSET1
FORMAT,FORMAT MESSTECHNIK GMBH,,COMPSET1
FORMSPRAG,FORMSPRAG,,COMPSET1
FORNEY,FORNEY,,COMPSET1
FORTRAN,FORTRAN,,COMPSET1
FORTRESS,FORTRESS INTERLOCKS,,COMPSET1
FOTEK,FOTEK,,COMPSET1
FOUNTAINHEAD,THE FOUNTAINHEAD GROUP (DB SMITH),,COMPSET1
FOWLER,FOWLER,,COMPSET1
FOX-IV-TECH,FOX IV TECH,,COMPSET1
FOX-THER,FOX THERMAL INSTRUMENTS,,COMPSET1
FOXBORO,FOXBORO,,COMPSET1
FPI-SENS,FPI-SENSORS,,COMPSET1
FRAM,FRAM,,COMPSET1
FRAN-DONA,FRANK DONATO COMPANY,,COMPSET1
FRAN-ELEC,FRANKLIN ELECTRIC,,COMPSET1
FRAN-FUEL,FRANKLIN FUELING SYSTEMS (FE PETRO),,COMPSET1
FRANTZ,FRANTZ MANUFACTURING,,COMPSET1
FREE-CORP,FREEWAYCORPORATION,,COMPSET1
FREIGHTLINER,FREIGHTLINER,,COMPSET1
FREU-CFW,FREUDENBERG-CFW,,COMPSET1
FRIDLE,FRIDLE GROUP,,COMPSET1
FROS-FIGH,FROST FIGHTER,,COMPSET1
FROSTEX,FROSTEX,,COMPSET1
FS,FS COMPANIES,,COMPSET1
FS-TOOL,FS TOOL CORP,,COMPSET1
FSC-LIGHT,FSC Lighting Inc.,,COMPSET1
FUCH-LUBR,FUCHS LUBRICANTS CO.,,COMPSET1
FUJI-ELEC,FUJI ELECTRIC,,COMPSET1
FUJI-SPRAY,FUJI SPRAY,,COMPSET1
FUJI-TOOL,FUJI TOOLS,,COMPSET1
FUJIFILM,FUJIFILM,,COMPSET1
FUKUTA,FUKUTA,,COMPSET1
FULFLO,FULFLO,,COMPSET1
FULHAM,FULHAM CO. LTD,,COMPSET1
FULLER,FULLER,,COMPSET1
FULTON,FULTON COMPANIES,,COMPSET1
FUNC-DEVI,"FUNCTIONAL DEVICES, INC",,COMPSET1
FUNK-HUST,FUNKE + HUSTER FERNSIG GMBH,,COMPSET1
FUNK-MANU,FUNK MANUFACTURING (SUBSIDIARY OF JOHN DEERE),,COMPSET1
FURN-BELT,FURNACE BELT CO,,COMPSET1
FURN-ELEC,FURNACE ELECTRICAL COMPANY,,COMPSET1
FURNAS,FURNAS,,COMPSET1
FUSI-ELEC,FUSI ELECTRIC,,COMPSET1
FYBROC,FYBROC,,COMPSET1
FYH,FYH,,COMPSET1
GA-INDUS,GOLDEN ANDERSON INDUSTRIES,,COMPSET1
GADR-MACH,GADREN MACHINE COMPANY,,COMPSET1
GAI-TRONICS,GAI-TRONICS,,COMPSET1
GALIL,GALIL,,COMPSET1
GALVANIC,GALVANIC APPLIED SCIENCE,,COMPSET1
GAM,GAM,,COMPSET1
GAMON,GAMON,,COMPSET1
GAND-BRAN,GANDER BRAND,,COMPSET1
GANDOLFI,GANDOLFI,,COMPSET1
GARA-ELGIN,GARANT ELGIN,,COMPSET1
GARD-BEND,GARDNER BENDER,,COMPSET1
GARD-DENV,GARDNER DENVER,,COMPSET1
GARD-SPRG,"GARDNER SPRING, INC.",,COMPSET1
GARLOCK,GARLOCK,,COMPSET1
GARR-TRAN,GARRE TRANSFORMER,,COMPSET1
GASKETMAN,GASKETMAN,,COMPSET1
GASOILA,GASOILA,,COMPSET1
GAST,GAST,,COMPSET1
GATES,GATES,,COMPSET1
GATEWAY,"GATEWAY SAFETY, INC",,COMPSET1
GAUGETECH,GAUGETECH INC.,,COMPSET1
GAUMER,GAUMER PROCESS,,COMPSET1
GB-ELECTRIC,GB ELECTRIC,,COMPSET1
GC-ELEC,GC ELECTRONICS,,COMPSET1
GC-VALVES,GC VALVES,,COMPSET1
GE,GENERAL ELECTRIC CO.,,COMPSET1
GEAR-WREN,GEARWRENCH - Apex Tool Group,,COMPSET1
GEBCO,"GEORGE E. BOOTH CO., INC.",,COMPSET1
GEC,ALSTHON GEC,,COMPSET1
GEFRAN,GEFRAN,,COMPSET1
GEHL,GEHL,,COMPSET1
GEKA,GEKA,,COMPSET1
GELDERLAND,GELDERLAND,,COMPSET1
GEM-ELEC,GEM ELECTRONICS,,COMPSET1
GEMCO,GEMCO,,COMPSET1
GEMS-SENS,GEMS SENSOR & CONTROLS,,COMPSET1
GEN-MANU,GENERAL MANUFACTURING INC.,,COMPSET1
GENBEARCO,GENBEARCO,,COMPSET1
GENE-BEAR,GENERAL BEARING (GBC),,COMPSET1
GENE-CABL,GENERAL CABLE,,COMPSET1
GENE-CONV,"GENERAL CONVEYOR CO., LTD",,COMPSET1
GENE-FILT,GENERAL FILTRATION,,COMPSET1
GENE-INTE,GENERAL INTERNATIONAL,,COMPSET1
GENE-PUMP,GENERAL PUMP,,COMPSET1
GENERAC,GENERAC POWER SYSTEMS,,COMPSET1
GENERAL,GENERAL TOOLS,,COMPSET1
GENERANT,GENERANT FLUID CONNECTORS,,COMPSET1
GENIE,GENIE,,COMPSET1
GENTEQ,GENTEQ,,COMPSET1
GEO-TECH,GEO TECHNOLOGIES,,COMPSET1
GEOR-FISH,GEORGE FISCHER,,COMPSET1
GEORGIA,GEORGIA,,COMPSET1
GEOVISION,GEOVISION,,COMPSET1
GESTRA,GESTRA,,COMPSET1
GETS-EQUI,GETS EQUIPMENT,,COMPSET1
GF-THOM,G.F THOMSON,,COMPSET1
GFC,GFC Gearbox,,COMPSET1
GHP-GROU,GHP GROUP INC,,COMPSET1
GIACOMINI,GIACOMINI,,COMPSET1
GIANT-PUMP,GIANT PUMP,,COMPSET1
GIMATIC,GIMATIC (EMI CORP),,COMPSET1
GITS-MFG,GITS MANUFACTURING,,COMPSET1
GIZMO,GIZMO ENGINEERING,,COMPSET1
GK-INDU,GK INDUSTRIES,,COMPSET1
GL-V,GL&V,,COMPSET1
GLASFLOSS,GLASFLOSS,,COMPSET1
GLEASON,GLEASON,,COMPSET1
GLENDO,GLENDO MANUFACTURING (ACCU-FINISH),,COMPSET1
GLI-INTE,GLI INTERNATIONAL,,COMPSET1
GLIDDEN,GLIDDEN,,COMPSET1
GLOB-ELEC,GLOBE ELECTRIC,,COMPSET1
GLOB-MANU,GLOBAL MANUFACTURING,,COMPSET1
GLOB-PUMP,GLOBAL PUMP,,COMPSET1
GLYPTAL,GLYPTAL,,COMPSET1
GM,GENERAL MOTORS,,COMPSET1
GM-ELEC,GM ELECTRONICS,,COMPSET1
GO-SWIT,GO SWITCH,,COMPSET1
GOJO,GOJO,,COMPSET1
GOLD-EAGL,GOLD EAGLE CO.,,COMPSET1
GOLD-STAR,GOLD STAR PAPER TECHNOLOGY,,COMPSET1
GOLD-X,GOLD X,,COMPSET1
GOLDENROD,GOLDENROD CORP,,COMPSET1
GOLDSPEC,GOLDSPEC,,COMPSET1
GOOD-CONV,GOODMAN CONVEYOR COMPANY,,COMPSET1
GOOD-EART,GOOD EARTH TOOLS,,COMPSET1
GOOD-HEWI,GOODMAN HEWITT CONVEYOR COMPANY,,COMPSET1
GOOD-SNOW,GOODALL SNOWDEN,,COMPSET1
GOODALL,GOODALL,,COMPSET1
GOODFELLOW,GOODFELLOW MANUFACTURING,,COMPSET1
GOODYEAR,GOODYEAR,,COMPSET1
GORDON-PIATT,GORDON-PIATT,,COMPSET1
GORE,GORE,,COMPSET1
GORMAN-RUPP,GORMAN RUPP,,COMPSET1
GORO,GORO,,COMPSET1
GOSC-ENGI,GOSCO ENGINEERING,,COMPSET1
GOSC-VALV,GOSCO VALVES,,COMPSET1
GOSS,GOSS,,COMPSET1
GOULD-PUMP,GOULDS PUMP,,COMPSET1
GOULD-SHAW,GOULD SHAWMUT,,COMPSET1
GOUTEX,GOUTEX,,COMPSET1
GOYE-CONT,GOYEN CONTROLS,,COMPSET1
GRAC-ENGI,"GRACE ENGINEERED PRODUCTS, INC.",,COMPSET1
GRACO,GRACO-TRABON,,COMPSET1
GRAFTECH,GRAFTECH INC.,,COMPSET1
GRAM,GRAM,,COMPSET1
GRAMMER,GRAMMER,,COMPSET1
GRAN-AGGR,GRANT AGGREGATE,,COMPSET1
GRANDLITE,GRANDLITE,,COMPSET1
GRANDON,GRANDON,,COMPSET1
GRANDTEC,GRANDTEC USA,,COMPSET1
GRANZOW,GRANZOW INC,,COMPSET1
GRAP-CONT,GRAPHICS CONTROLS,,COMPSET1
GRAPHALLOY,GRAPHALLOY,,COMPSET1
GRAPHTEK,GRAPHTEK LLC,,COMPSET1
GRAY,GRAY TOOLS,,COMPSET1
GRAYHILL,"GRAYHILL,INC",,COMPSET1
GRAYMILLS,GRAYMILLS,,COMPSET1
GREA-PLAI,GREAT PLAINS INDUSTRIES (GPI),,COMPSET1
GRECON,GRECON,,COMPSET1
